"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","TMAX","TMIN","r_date","month","day","year","doy","average_temperature","tgrowth10"
"USW00014762","2/8/18",40.3551,-79.92145,379.2,-43,-88,2018-02-08,2,8,2018,39,-6.55,-4.09
"USW00014762","2/9/18",40.3551,-79.92145,379.2,56,-88,2018-02-09,2,9,2018,40,-1.6,-3.565
"USW00014762","2/10/18",40.3551,-79.92145,379.2,106,33,2018-02-10,2,10,2018,41,6.95,-2.515
"USW00014762","2/11/18",40.3551,-79.92145,379.2,133,0,2018-02-11,2,11,2018,42,6.65,-1.995
"USW00014762","2/12/18",40.3551,-79.92145,379.2,17,-55,2018-02-12,2,12,2018,43,-1.9,-1.415
"USW00014762","2/13/18",40.3551,-79.92145,379.2,50,-88,2018-02-13,2,13,2018,44,-1.9,-1
"USW00014762","2/14/18",40.3551,-79.92145,379.2,128,33,2018-02-14,2,14,2018,45,8.05,-0.335
"USW00014762","2/15/18",40.3551,-79.92145,379.2,167,122,2018-02-15,2,15,2018,46,14.45,1.575
"USW00014762","2/16/18",40.3551,-79.92145,379.2,161,-27,2018-02-16,2,16,2018,47,6.7,2.65
"USW00014762","2/17/18",40.3551,-79.92145,379.2,17,-43,2018-02-17,2,17,2018,48,-1.3,2.955
"USW00014762","2/18/18",40.3551,-79.92145,379.2,33,-5,2018-02-18,2,18,2018,49,1.4,3.75
"USW00014762","2/19/18",40.3551,-79.92145,379.2,178,0,2018-02-19,2,19,2018,50,8.9,4.8
"USW00014762","2/20/18",40.3551,-79.92145,379.2,250,144,2018-02-20,2,20,2018,51,19.7,6.075
"USW00014762","2/21/18",40.3551,-79.92145,379.2,217,44,2018-02-21,2,21,2018,52,13.05,6.715
"USW00014762","2/22/18",40.3551,-79.92145,379.2,50,22,2018-02-22,2,22,2018,53,3.6,7.265
"USW00014762","2/23/18",40.3551,-79.92145,379.2,178,44,2018-02-23,2,23,2018,54,11.1,8.565
"USW00014762","2/24/18",40.3551,-79.92145,379.2,144,72,2018-02-24,2,24,2018,55,10.8,8.84
"USW00014762","2/25/18",40.3551,-79.92145,379.2,144,56,2018-02-25,2,25,2018,56,10,8.395
"USW00014762","2/26/18",40.3551,-79.92145,379.2,111,22,2018-02-26,2,26,2018,57,6.65,8.39
"USW00014762","2/27/18",40.3551,-79.92145,379.2,128,-10,2018-02-27,2,27,2018,58,5.9,9.11
"USW00014762","2/28/18",40.3551,-79.92145,379.2,183,44,2018-02-28,2,28,2018,59,11.35,10.105
"USW00014762","3/1/18",40.3551,-79.92145,379.2,122,6,2018-03-01,3,1,2018,60,6.4,9.855
"USW00014762","3/2/18",40.3551,-79.92145,379.2,33,-21,2018-03-02,3,2,2018,61,0.6,7.945
"USW00014762","3/3/18",40.3551,-79.92145,379.2,50,-38,2018-03-03,3,3,2018,62,0.6,6.7
"USW00014762","3/4/18",40.3551,-79.92145,379.2,56,-49,2018-03-04,3,4,2018,63,0.35,6.375
"USW00014762","3/5/18",40.3551,-79.92145,379.2,50,-66,2018-03-05,3,5,2018,64,-0.8,5.185
"USW00014762","3/6/18",40.3551,-79.92145,379.2,67,-21,2018-03-06,3,6,2018,65,2.3,4.335
"USW00014762","3/7/18",40.3551,-79.92145,379.2,44,-21,2018-03-07,3,7,2018,66,1.15,3.45
"USW00014762","3/8/18",40.3551,-79.92145,379.2,6,-49,2018-03-08,3,8,2018,67,-2.15,2.57
"USW00014762","3/9/18",40.3551,-79.92145,379.2,-16,-43,2018-03-09,3,9,2018,68,-2.95,1.685
"USW00014762","3/10/18",40.3551,-79.92145,379.2,50,-60,2018-03-10,3,10,2018,69,-0.5,0.5
"USW00014762","3/11/18",40.3551,-79.92145,379.2,50,-60,2018-03-11,3,11,2018,70,-0.5,-0.19
"USW00014762","3/12/18",40.3551,-79.92145,379.2,61,-32,2018-03-12,3,12,2018,71,1.45,-0.105
"USW00014762","3/13/18",40.3551,-79.92145,379.2,11,-38,2018-03-13,3,13,2018,72,-1.35,-0.3
"USW00014762","3/14/18",40.3551,-79.92145,379.2,-16,-60,2018-03-14,3,14,2018,73,-3.8,-0.715
"USW00014762","3/15/18",40.3551,-79.92145,379.2,56,-27,2018-03-15,3,15,2018,74,1.45,-0.49
"USW00014762","3/16/18",40.3551,-79.92145,379.2,22,-55,2018-03-16,3,16,2018,75,-1.65,-0.885
"USW00014762","3/17/18",40.3551,-79.92145,379.2,28,-66,2018-03-17,3,17,2018,76,-1.9,-1.19
"USW00014762","3/18/18",40.3551,-79.92145,379.2,111,-43,2018-03-18,3,18,2018,77,3.4,-0.635
"USW00014762","3/19/18",40.3551,-79.92145,379.2,133,-10,2018-03-19,3,19,2018,78,6.15,0.275
"USW00014762","3/20/18",40.3551,-79.92145,379.2,44,-27,2018-03-20,3,20,2018,79,0.85,0.41
"USW00014762","3/21/18",40.3551,-79.92145,379.2,0,-32,2018-03-21,3,21,2018,80,-1.6,0.3
"USW00014762","3/22/18",40.3551,-79.92145,379.2,33,-55,2018-03-22,3,22,2018,81,-1.1,0.045
"USW00014762","3/23/18",40.3551,-79.92145,379.2,39,-38,2018-03-23,3,23,2018,82,0.05,0.185
"USW00014762","3/24/18",40.3551,-79.92145,379.2,50,-49,2018-03-24,3,24,2018,83,0.05,0.57
"USW00014762","3/25/18",40.3551,-79.92145,379.2,44,-60,2018-03-25,3,25,2018,84,-0.8,0.345
"USW00014762","3/26/18",40.3551,-79.92145,379.2,100,-16,2018-03-26,3,26,2018,85,4.2,0.93
"USW00014762","3/27/18",40.3551,-79.92145,379.2,100,17,2018-03-27,3,27,2018,86,5.85,1.705
"USW00014762","3/28/18",40.3551,-79.92145,379.2,122,94,2018-03-28,3,28,2018,87,10.8,2.445
"USW00014762","3/29/18",40.3551,-79.92145,379.2,178,78,2018-03-29,3,29,2018,88,12.8,3.11
"USW00014762","3/30/18",40.3551,-79.92145,379.2,78,-5,2018-03-30,3,30,2018,89,3.65,3.39
"USW00014762","3/31/18",40.3551,-79.92145,379.2,128,-32,2018-03-31,3,31,2018,90,4.8,4.03
"USW00014762","4/1/18",40.3551,-79.92145,379.2,100,0,2018-04-01,4,1,2018,91,5,4.64
"USW00014762","4/2/18",40.3551,-79.92145,379.2,44,-5,2018-04-02,4,2,2018,92,1.95,4.83
"USW00014762","4/3/18",40.3551,-79.92145,379.2,139,17,2018-04-03,4,3,2018,93,7.8,5.605
"USW00014762","4/4/18",40.3551,-79.92145,379.2,150,-16,2018-04-04,4,4,2018,94,6.7,6.355
"USW00014762","4/5/18",40.3551,-79.92145,379.2,72,-27,2018-04-05,4,5,2018,95,2.25,6.16
"USW00014762","4/6/18",40.3551,-79.92145,379.2,139,-5,2018-04-06,4,6,2018,96,6.7,6.245
"USW00014762","4/7/18",40.3551,-79.92145,379.2,33,-32,2018-04-07,4,7,2018,97,0.05,5.17
"USW00014762","4/8/18",40.3551,-79.92145,379.2,44,-27,2018-04-08,4,8,2018,98,0.85,3.975
"USW00014762","4/9/18",40.3551,-79.92145,379.2,11,-32,2018-04-09,4,9,2018,99,-1.05,3.505
"USW00014762","4/10/18",40.3551,-79.92145,379.2,67,-32,2018-04-10,4,10,2018,100,1.75,3.2
"USW00014762","4/11/18",40.3551,-79.92145,379.2,128,6,2018-04-11,4,11,2018,101,6.7,3.37
"USW00014762","4/12/18",40.3551,-79.92145,379.2,244,72,2018-04-12,4,12,2018,102,15.8,4.755
"USW00014762","4/13/18",40.3551,-79.92145,379.2,283,167,2018-04-13,4,13,2018,103,22.5,6.225
"USW00014762","4/14/18",40.3551,-79.92145,379.2,278,150,2018-04-14,4,14,2018,104,21.4,7.695
"USW00014762","4/15/18",40.3551,-79.92145,379.2,233,72,2018-04-15,4,15,2018,105,15.25,8.995
"USW00014762","4/16/18",40.3551,-79.92145,379.2,78,0,2018-04-16,4,16,2018,106,3.9,8.715
"USW00014762","4/17/18",40.3551,-79.92145,379.2,28,-16,2018-04-17,4,17,2018,107,0.6,8.77
"USW00014762","4/18/18",40.3551,-79.92145,379.2,122,-16,2018-04-18,4,18,2018,108,5.3,9.215
"USW00014762","4/19/18",40.3551,-79.92145,379.2,56,-5,2018-04-19,4,19,2018,109,2.55,9.575
"USW00014762","4/20/18",40.3551,-79.92145,379.2,117,-16,2018-04-20,4,20,2018,110,5.05,9.905
"USW00014762","4/21/18",40.3551,-79.92145,379.2,139,11,2018-04-21,4,21,2018,111,7.5,9.985
"USW00014762","4/22/18",40.3551,-79.92145,379.2,206,67,2018-04-22,4,22,2018,112,13.65,9.77
"USW00014762","4/23/18",40.3551,-79.92145,379.2,217,89,2018-04-23,4,23,2018,113,15.3,9.05
"USW00014762","4/24/18",40.3551,-79.92145,379.2,122,89,2018-04-24,4,24,2018,114,10.55,7.965
"USW00014762","4/25/18",40.3551,-79.92145,379.2,150,56,2018-04-25,4,25,2018,115,10.3,7.47
"USW00014762","4/26/18",40.3551,-79.92145,379.2,167,33,2018-04-26,4,26,2018,116,10,8.08
"USW00014762","4/27/18",40.3551,-79.92145,379.2,194,67,2018-04-27,4,27,2018,117,13.05,9.325
"USW00014762","4/28/18",40.3551,-79.92145,379.2,150,28,2018-04-28,4,28,2018,118,8.9,9.685
"USW00014762","4/29/18",40.3551,-79.92145,379.2,106,0,2018-04-29,4,29,2018,119,5.3,9.96
"USW00014762","4/30/18",40.3551,-79.92145,379.2,194,22,2018-04-30,4,30,2018,120,10.8,10.535
"USW00014762","5/1/18",40.3551,-79.92145,379.2,261,56,2018-05-01,5,1,2018,121,15.85,11.37
"USW00014762","5/2/18",40.3551,-79.92145,379.2,283,122,2018-05-02,5,2,2018,122,20.25,12.03
"USW00014762","5/3/18",40.3551,-79.92145,379.2,294,178,2018-05-03,5,3,2018,123,23.6,12.86
"USW00014762","5/4/18",40.3551,-79.92145,379.2,261,156,2018-05-04,5,4,2018,124,20.85,13.89
"USW00014762","5/5/18",40.3551,-79.92145,379.2,206,117,2018-05-05,5,5,2018,125,16.15,14.475
"USW00014762","5/6/18",40.3551,-79.92145,379.2,167,117,2018-05-06,5,6,2018,126,14.2,14.895
"USW00014762","5/7/18",40.3551,-79.92145,379.2,217,111,2018-05-07,5,7,2018,127,16.4,15.23
"USW00014762","5/8/18",40.3551,-79.92145,379.2,256,122,2018-05-08,5,8,2018,128,18.9,16.23
"USW00014762","5/9/18",40.3551,-79.92145,379.2,267,128,2018-05-09,5,9,2018,129,19.75,17.675
"USW00014762","5/10/18",40.3551,-79.92145,379.2,261,161,2018-05-10,5,10,2018,130,21.1,18.705
"USW00014762","5/11/18",40.3551,-79.92145,379.2,194,111,2018-05-11,5,11,2018,131,15.25,18.645
"USW00014762","5/12/18",40.3551,-79.92145,379.2,283,100,2018-05-12,5,12,2018,132,19.15,18.535
"USW00014762","5/13/18",40.3551,-79.92145,379.2,239,139,2018-05-13,5,13,2018,133,18.9,18.065
"USW00014762","5/14/18",40.3551,-79.92145,379.2,256,167,2018-05-14,5,14,2018,134,21.15,18.095
"USW00014762","5/15/18",40.3551,-79.92145,379.2,283,156,2018-05-15,5,15,2018,135,21.95,18.675
"USW00014762","5/16/18",40.3551,-79.92145,379.2,239,161,2018-05-16,5,16,2018,136,20,19.255
"USW00014762","5/17/18",40.3551,-79.92145,379.2,256,167,2018-05-17,5,17,2018,137,21.15,19.73
"USW00014762","5/18/18",40.3551,-79.92145,379.2,222,156,2018-05-18,5,18,2018,138,18.9,19.73
"USW00014762","5/19/18",40.3551,-79.92145,379.2,250,133,2018-05-19,5,19,2018,139,19.15,19.67
"USW00014762","5/20/18",40.3551,-79.92145,379.2,239,161,2018-05-20,5,20,2018,140,20,19.56
"USW00014762","5/21/18",40.3551,-79.92145,379.2,267,139,2018-05-21,5,21,2018,141,20.3,20.065
"USW00014762","5/22/18",40.3551,-79.92145,379.2,244,167,2018-05-22,5,22,2018,142,20.55,20.205
"USW00014762","5/23/18",40.3551,-79.92145,379.2,233,133,2018-05-23,5,23,2018,143,18.3,20.145
"USW00014762","5/24/18",40.3551,-79.92145,379.2,272,122,2018-05-24,5,24,2018,144,19.7,20
"USW00014762","5/25/18",40.3551,-79.92145,379.2,289,133,2018-05-25,5,25,2018,145,21.1,19.915
"USW00014762","5/26/18",40.3551,-79.92145,379.2,294,183,2018-05-26,5,26,2018,146,23.85,20.3
"USW00014762","5/27/18",40.3551,-79.92145,379.2,278,183,2018-05-27,5,27,2018,147,23.05,20.49
"USW00014762","5/28/18",40.3551,-79.92145,379.2,300,183,2018-05-28,5,28,2018,148,24.15,21.015
"USW00014762","5/29/18",40.3551,-79.92145,379.2,317,200,2018-05-29,5,29,2018,149,25.85,21.685
"USW00014762","5/30/18",40.3551,-79.92145,379.2,289,200,2018-05-30,5,30,2018,150,24.45,22.13
"USW00014762","5/31/18",40.3551,-79.92145,379.2,272,222,2018-05-31,5,31,2018,151,24.7,22.57
"USW00014762","6/1/18",40.3551,-79.92145,379.2,256,183,2018-06-01,6,1,2018,152,21.95,22.71
"USW00014762","6/2/18",40.3551,-79.92145,379.2,267,194,2018-06-02,6,2,2018,153,23.05,23.185
"USW00014762","6/3/18",40.3551,-79.92145,379.2,267,172,2018-06-03,6,3,2018,154,21.95,23.41
"USW00014762","6/4/18",40.3551,-79.92145,379.2,217,144,2018-06-04,6,4,2018,155,18.05,23.105
"USW00014762","6/5/18",40.3551,-79.92145,379.2,217,100,2018-06-05,6,5,2018,156,15.85,22.305
"USW00014762","6/6/18",40.3551,-79.92145,379.2,150,83,2018-06-06,6,6,2018,157,11.65,21.165
"USW00014762","6/7/18",40.3551,-79.92145,379.2,233,83,2018-06-07,6,7,2018,158,15.8,20.33
"USW00014762","6/8/18",40.3551,-79.92145,379.2,267,139,2018-06-08,6,8,2018,159,20.3,19.775
"USW00014762","6/9/18",40.3551,-79.92145,379.2,272,172,2018-06-09,6,9,2018,160,22.2,19.55
"USW00014762","6/10/18",40.3551,-79.92145,379.2,267,167,2018-06-10,6,10,2018,161,21.7,19.25
"USW00014762","6/11/18",40.3551,-79.92145,379.2,206,139,2018-06-11,6,11,2018,162,17.25,18.78
"USW00014762","6/12/18",40.3551,-79.92145,379.2,256,133,2018-06-12,6,12,2018,163,19.45,18.42
"USW00014762","6/13/18",40.3551,-79.92145,379.2,267,189,2018-06-13,6,13,2018,164,22.8,18.505
"USW00014762","6/14/18",40.3551,-79.92145,379.2,261,156,2018-06-14,6,14,2018,165,20.85,18.785
"USW00014762","6/15/18",40.3551,-79.92145,379.2,261,139,2018-06-15,6,15,2018,166,20,19.2
"USW00014762","6/16/18",40.3551,-79.92145,379.2,278,128,2018-06-16,6,16,2018,167,20.3,20.065
"USW00014762","6/17/18",40.3551,-79.92145,379.2,311,200,2018-06-17,6,17,2018,168,25.55,21.04
"USW00014762","6/18/18",40.3551,-79.92145,379.2,322,217,2018-06-18,6,18,2018,169,26.95,21.705
"USW00014762","6/19/18",40.3551,-79.92145,379.2,278,211,2018-06-19,6,19,2018,170,24.45,21.93
"USW00014762","6/20/18",40.3551,-79.92145,379.2,278,194,2018-06-20,6,20,2018,171,23.6,22.12
"USW00014762","6/21/18",40.3551,-79.92145,379.2,244,183,2018-06-21,6,21,2018,172,21.35,22.53
"USW00014762","6/22/18",40.3551,-79.92145,379.2,233,167,2018-06-22,6,22,2018,173,20,22.585
"USW00014762","6/23/18",40.3551,-79.92145,379.2,261,172,2018-06-23,6,23,2018,174,21.65,22.47
"USW00014762","6/24/18",40.3551,-79.92145,379.2,261,178,2018-06-24,6,24,2018,175,21.95,22.58
"USW00014762","6/25/18",40.3551,-79.92145,379.2,244,167,2018-06-25,6,25,2018,176,20.55,22.635
"USW00014762","6/26/18",40.3551,-79.92145,379.2,256,139,2018-06-26,6,26,2018,177,19.75,22.58
"USW00014762","6/27/18",40.3551,-79.92145,379.2,261,178,2018-06-27,6,27,2018,178,21.95,22.22
"USW00014762","6/28/18",40.3551,-79.92145,379.2,267,189,2018-06-28,6,28,2018,179,22.8,21.805
"USW00014762","6/29/18",40.3551,-79.92145,379.2,306,172,2018-06-29,6,29,2018,180,23.9,21.75
"USW00014762","6/30/18",40.3551,-79.92145,379.2,311,189,2018-06-30,6,30,2018,181,25,21.89
"USW00014762","7/1/18",40.3551,-79.92145,379.2,322,206,2018-07-01,7,1,2018,182,26.4,22.395
"USW00014762","7/2/18",40.3551,-79.92145,379.2,317,217,2018-07-02,7,2,2018,183,26.7,23.065
"USW00014762","7/3/18",40.3551,-79.92145,379.2,322,206,2018-07-03,7,3,2018,184,26.4,23.54
"USW00014762","7/4/18",40.3551,-79.92145,379.2,344,217,2018-07-04,7,4,2018,185,28.05,24.15
"USW00014762","7/5/18",40.3551,-79.92145,379.2,289,206,2018-07-05,7,5,2018,186,24.75,24.57
"USW00014762","7/6/18",40.3551,-79.92145,379.2,267,167,2018-07-06,7,6,2018,187,21.7,24.765
"USW00014762","7/7/18",40.3551,-79.92145,379.2,250,128,2018-07-07,7,7,2018,188,18.9,24.46
"USW00014762","7/8/18",40.3551,-79.92145,379.2,278,139,2018-07-08,7,8,2018,189,20.85,24.265
"USW00014762","7/9/18",40.3551,-79.92145,379.2,294,150,2018-07-09,7,9,2018,190,22.2,24.095
"USW00014762","7/10/18",40.3551,-79.92145,379.2,306,211,2018-07-10,7,10,2018,191,25.85,24.18
"USW00014762","7/11/18",40.3551,-79.92145,379.2,278,167,2018-07-11,7,11,2018,192,22.25,23.765
"USW00014762","7/12/18",40.3551,-79.92145,379.2,278,156,2018-07-12,7,12,2018,193,21.7,23.265
"USW00014762","7/13/18",40.3551,-79.92145,379.2,306,167,2018-07-13,7,13,2018,194,23.65,22.99
"USW00014762","7/14/18",40.3551,-79.92145,379.2,322,200,2018-07-14,7,14,2018,195,26.1,22.795
"USW00014762","7/15/18",40.3551,-79.92145,379.2,317,217,2018-07-15,7,15,2018,196,26.7,22.99
"USW00014762","7/16/18",40.3551,-79.92145,379.2,317,200,2018-07-16,7,16,2018,197,25.85,23.405
"USW00014762","7/17/18",40.3551,-79.92145,379.2,294,189,2018-07-17,7,17,2018,198,24.15,23.93
"USW00014762","7/18/18",40.3551,-79.92145,379.2,267,156,2018-07-18,7,18,2018,199,21.15,23.96
"USW00014762","7/19/18",40.3551,-79.92145,379.2,283,156,2018-07-19,7,19,2018,200,21.95,23.935
"USW00014762","7/20/18",40.3551,-79.92145,379.2,300,183,2018-07-20,7,20,2018,201,24.15,23.765
"USW00014762","7/21/18",40.3551,-79.92145,379.2,261,172,2018-07-21,7,21,2018,202,21.65,23.705
"USW00014762","7/22/18",40.3551,-79.92145,379.2,261,150,2018-07-22,7,22,2018,203,20.55,23.59
"USW00014762","7/23/18",40.3551,-79.92145,379.2,289,189,2018-07-23,7,23,2018,204,23.9,23.615
"USW00014762","7/24/18",40.3551,-79.92145,379.2,289,211,2018-07-24,7,24,2018,205,25,23.505
"USW00014762","7/25/18",40.3551,-79.92145,379.2,267,206,2018-07-25,7,25,2018,206,23.65,23.2
"USW00014762","7/26/18",40.3551,-79.92145,379.2,294,172,2018-07-26,7,26,2018,207,23.3,22.945
"USW00014762","7/27/18",40.3551,-79.92145,379.2,267,178,2018-07-27,7,27,2018,208,22.25,22.755
"USW00014762","7/28/18",40.3551,-79.92145,379.2,256,167,2018-07-28,7,28,2018,209,21.15,22.755
"USW00014762","7/29/18",40.3551,-79.92145,379.2,267,144,2018-07-29,7,29,2018,210,20.55,22.615
"USW00014762","7/30/18",40.3551,-79.92145,379.2,244,178,2018-07-30,7,30,2018,211,21.1,22.31
"USW00014762","7/31/18",40.3551,-79.92145,379.2,272,172,2018-07-31,7,31,2018,212,22.2,22.365
"USW00014762","8/1/18",40.3551,-79.92145,379.2,256,194,2018-08-01,8,1,2018,213,22.5,22.56
"USW00014762","8/2/18",40.3551,-79.92145,379.2,250,189,2018-08-02,8,2,2018,214,21.95,22.365
"USW00014762","8/3/18",40.3551,-79.92145,379.2,256,200,2018-08-03,8,3,2018,215,22.8,22.145
"USW00014762","8/4/18",40.3551,-79.92145,379.2,300,183,2018-08-04,8,4,2018,216,24.15,22.195
"USW00014762","8/5/18",40.3551,-79.92145,379.2,306,200,2018-08-05,8,5,2018,217,25.3,22.395
"USW00014762","8/6/18",40.3551,-79.92145,379.2,317,206,2018-08-06,8,6,2018,218,26.15,22.785
"USW00014762","8/7/18",40.3551,-79.92145,379.2,289,211,2018-08-07,8,7,2018,219,25,23.17
"USW00014762","8/8/18",40.3551,-79.92145,379.2,267,206,2018-08-08,8,8,2018,220,23.65,23.48
"USW00014762","8/9/18",40.3551,-79.92145,379.2,283,194,2018-08-09,8,9,2018,221,23.85,23.755
"USW00014762","8/10/18",40.3551,-79.92145,379.2,278,189,2018-08-10,8,10,2018,222,23.35,23.87
"USW00014762","8/11/18",40.3551,-79.92145,379.2,278,189,2018-08-11,8,11,2018,223,23.35,23.955
"USW00014762","8/12/18",40.3551,-79.92145,379.2,283,167,2018-08-12,8,12,2018,224,22.5,24.01
"USW00014762","8/13/18",40.3551,-79.92145,379.2,272,167,2018-08-13,8,13,2018,225,21.95,23.925
"USW00014762","8/14/18",40.3551,-79.92145,379.2,250,161,2018-08-14,8,14,2018,226,20.55,23.565
"USW00014762","8/15/18",40.3551,-79.92145,379.2,283,172,2018-08-15,8,15,2018,227,22.75,23.31
"USW00014762","8/16/18",40.3551,-79.92145,379.2,272,200,2018-08-16,8,16,2018,228,23.6,23.055
"USW00014762","8/17/18",40.3551,-79.92145,379.2,261,194,2018-08-17,8,17,2018,229,22.75,22.83
"USW00014762","8/18/18",40.3551,-79.92145,379.2,283,200,2018-08-18,8,18,2018,230,24.15,22.88
"USW00014762","8/19/18",40.3551,-79.92145,379.2,250,156,2018-08-19,8,19,2018,231,20.3,22.525
"USW00014762","8/20/18",40.3551,-79.92145,379.2,278,167,2018-08-20,8,20,2018,232,22.25,22.415
"USW00014762","8/21/18",40.3551,-79.92145,379.2,261,206,2018-08-21,8,21,2018,233,23.35,22.415
"USW00014762","8/22/18",40.3551,-79.92145,379.2,239,144,2018-08-22,8,22,2018,234,19.15,22.08
"USW00014762","8/23/18",40.3551,-79.92145,379.2,244,122,2018-08-23,8,23,2018,235,18.3,21.715
"USW00014762","8/24/18",40.3551,-79.92145,379.2,256,122,2018-08-24,8,24,2018,236,18.9,21.55
"USW00014762","8/25/18",40.3551,-79.92145,379.2,256,167,2018-08-25,8,25,2018,237,21.15,21.39
"USW00014762","8/26/18",40.3551,-79.92145,379.2,272,194,2018-08-26,8,26,2018,238,23.3,21.36
"USW00014762","8/27/18",40.3551,-79.92145,379.2,317,211,2018-08-27,8,27,2018,239,26.4,21.725
"USW00014762","8/28/18",40.3551,-79.92145,379.2,322,217,2018-08-28,8,28,2018,240,26.95,22.005
"USW00014762","8/29/18",40.3551,-79.92145,379.2,317,211,2018-08-29,8,29,2018,241,26.4,22.615
"USW00014762","8/30/18",40.3551,-79.92145,379.2,272,200,2018-08-30,8,30,2018,242,23.6,22.75
"USW00014762","8/31/18",40.3551,-79.92145,379.2,289,178,2018-08-31,8,31,2018,243,23.35,22.75
"USW00014762","9/1/18",40.3551,-79.92145,379.2,300,194,2018-09-01,9,1,2018,244,24.7,23.305
"USW00014762","9/2/18",40.3551,-79.92145,379.2,311,200,2018-09-02,9,2,2018,245,25.55,24.03
"USW00014762","9/3/18",40.3551,-79.92145,379.2,328,206,2018-09-03,9,3,2018,246,26.7,24.81
"USW00014762","9/4/18",40.3551,-79.92145,379.2,333,206,2018-09-04,9,4,2018,247,26.95,25.39
"USW00014762","9/5/18",40.3551,-79.92145,379.2,328,217,2018-09-05,9,5,2018,248,27.25,25.785
"USW00014762","9/6/18",40.3551,-79.92145,379.2,294,200,2018-09-06,9,6,2018,249,24.7,25.615
"USW00014762","9/7/18",40.3551,-79.92145,379.2,278,200,2018-09-07,9,7,2018,250,23.9,25.31
"USW00014762","9/8/18",40.3551,-79.92145,379.2,206,111,2018-09-08,9,8,2018,251,15.85,24.255
"USW00014762","9/9/18",40.3551,-79.92145,379.2,139,111,2018-09-09,9,9,2018,252,12.5,23.145
"USW00014762","9/10/18",40.3551,-79.92145,379.2,189,133,2018-09-10,9,10,2018,253,16.1,22.42
"USW00014762","9/11/18",40.3551,-79.92145,379.2,206,150,2018-09-11,9,11,2018,254,17.8,21.73
"USW00014762","9/12/18",40.3551,-79.92145,379.2,239,161,2018-09-12,9,12,2018,255,20,21.175
"USW00014762","9/13/18",40.3551,-79.92145,379.2,289,189,2018-09-13,9,13,2018,256,23.9,20.895
"USW00014762","9/14/18",40.3551,-79.92145,379.2,283,194,2018-09-14,9,14,2018,257,23.85,20.585
"USW00014762","9/15/18",40.3551,-79.92145,379.2,278,189,2018-09-15,9,15,2018,258,23.35,20.195
"USW00014762","9/16/18",40.3551,-79.92145,379.2,278,178,2018-09-16,9,16,2018,259,22.8,20.005
"USW00014762","9/17/18",40.3551,-79.92145,379.2,228,194,2018-09-17,9,17,2018,260,21.1,19.725
"USW00014762","9/18/18",40.3551,-79.92145,379.2,267,183,2018-09-18,9,18,2018,261,22.5,20.39
"USW00014762","9/19/18",40.3551,-79.92145,379.2,272,183,2018-09-19,9,19,2018,262,22.75,21.415
"USW00014762","9/20/18",40.3551,-79.92145,379.2,289,156,2018-09-20,9,20,2018,263,22.25,22.03
"USW00014762","9/21/18",40.3551,-79.92145,379.2,306,200,2018-09-21,9,21,2018,264,25.3,22.78
"USW00014762","9/22/18",40.3551,-79.92145,379.2,211,128,2018-09-22,9,22,2018,265,16.95,22.475
"USW00014762","9/23/18",40.3551,-79.92145,379.2,200,117,2018-09-23,9,23,2018,266,15.85,21.67
"USW00014762","9/24/18",40.3551,-79.92145,379.2,200,133,2018-09-24,9,24,2018,267,16.65,20.95
"USW00014762","9/25/18",40.3551,-79.92145,379.2,228,156,2018-09-25,9,25,2018,268,19.2,20.535
"USW00014762","9/26/18",40.3551,-79.92145,379.2,250,128,2018-09-26,9,26,2018,269,18.9,20.145
"USW00014762","9/27/18",40.3551,-79.92145,379.2,172,117,2018-09-27,9,27,2018,270,14.45,19.48
"USW00014762","9/28/18",40.3551,-79.92145,379.2,211,128,2018-09-28,9,28,2018,271,16.95,18.925
"USW00014762","9/29/18",40.3551,-79.92145,379.2,183,106,2018-09-29,9,29,2018,272,14.45,18.095
"USW00014762","9/30/18",40.3551,-79.92145,379.2,239,83,2018-09-30,9,30,2018,273,16.1,17.48
"USW00014762","10/1/18",40.3551,-79.92145,379.2,261,144,2018-10-01,10,1,2018,274,20.25,16.975
"USW00014762","10/2/18",40.3551,-79.92145,379.2,239,183,2018-10-02,10,2,2018,275,21.1,17.39
"USW00014762","10/3/18",40.3551,-79.92145,379.2,239,161,2018-10-03,10,3,2018,276,20,17.805
"USW00014762","10/4/18",40.3551,-79.92145,379.2,256,139,2018-10-04,10,4,2018,277,19.75,18.115
"USW00014762","10/5/18",40.3551,-79.92145,379.2,200,111,2018-10-05,10,5,2018,278,15.55,17.75
"USW00014762","10/6/18",40.3551,-79.92145,379.2,272,183,2018-10-06,10,6,2018,279,22.75,18.135
"USW00014762","10/7/18",40.3551,-79.92145,379.2,283,183,2018-10-07,10,7,2018,280,23.3,19.02
"USW00014762","10/8/18",40.3551,-79.92145,379.2,289,189,2018-10-08,10,8,2018,281,23.9,19.715
"USW00014762","10/9/18",40.3551,-79.92145,379.2,278,189,2018-10-09,10,9,2018,282,23.35,20.605
"USW00014762","10/10/18",40.3551,-79.92145,379.2,272,194,2018-10-10,10,10,2018,283,23.3,21.325
"USW00014762","10/11/18",40.3551,-79.92145,379.2,222,111,2018-10-11,10,11,2018,284,16.65,20.965
